DATE,RATE
2013-12-02,0.908354
2013-12-01,0.905959
2013-11-30,0.906038
2013-11-29,0.906353
2013-11-28,0.905978
2013-11-27,0.908092
2013-11-26,0.907467
2013-11-25,0.910577
2013-11-24,0.906927
2013-11-23,0.907812
2013-11-22,0.908758
2013-11-21,0.91297
2013-11-20,0.915494
2013-11-19,0.911759
2013-11-18,0.913231
2013-11-17,0.914692
2013-11-16,0.915214
2013-11-15,0.914983
2013-11-14,0.916628
2013-11-13,0.914739
2013-11-12,0.918241
2013-11-11,0.91978
2013-11-10,0.922111
2013-11-09,0.920897
2013-11-08,0.920121
2013-11-07,0.91534
2013-11-06,0.911887
2013-11-05,0.913163
2013-11-04,0.90837
2013-11-03,0.909302
2013-11-02,0.909066
2013-11-01,0.910267
2013-10-31,0.904416
2013-10-30,0.899176
2013-10-29,0.897357
2013-10-28,0.894904
2013-10-27,0.892659
